Job Number,Submit Time,Wait Time,Run Time,Number of Allocated Processors,Average CPU Time Used,Used Memory,Requested Number of Processors,Requested Time,Requested Memory,Status,User ID,Group ID,Executable Number,Queue Number,Partition Number,Preceding Job Number,Think Time from Preceding Job
108,645808.0,0.0,48802.99999999988,64,,,1,57600.0,,1,,,13869,,,,
109,645978.0,0.0,23055.0,64,,,1,57600.0,,1,,,13872,,,,
110,646088.0,0.0,332.0,64,,,16,1800.0,,1,,,18392,,,,
111,646393.0,0.0,54147.99999999988,64,,,1,57600.0,,1,,,13875,,,,
112,646521.0,0.0,110.0,64,,,16,1800.0,,1,,,18396,,,,
113,647272.0,0.0,359.0,64,,,16,1800.0,,1,,,18400,,,,
114,647739.0,0.0,303.0,64,,,27,1800.0,,1,,,18404,,,,
115,648093.0,0.0,370.0,64,,,27,1800.0,,1,,,18407,,,,
116,648486.0,0.0,344.0,64,,,27,1800.0,,1,,,18411,,,,
117,649148.0,0.0,336.0,64,,,27,1800.0,,1,,,18415,,,,
118,649620.0,0.0,328.0,64,,,27,1800.0,,1,,,18419,,,,
119,650241.0,0.0,332.0,64,,,27,1800.0,,1,,,18423,,,,
120,650849.0,0.0,373.0,64,,,16,1800.0,,1,,,18426,,,,
121,651272.0,0.0,337.0,64,,,27,1800.0,,1,,,13878,,,,
122,651683.0,0.0,326.0,64,,,27,1800.0,,1,,,13881,,,,
123,652035.0,0.0,331.0,64,,,16,1800.0,,1,,,13884,,,,
124,652231.0,0.0,14769.0,64,,,11,36000.0,,1,,,13887,,,,
125,652517.0,0.0,315.0,64,,,16,1800.0,,1,,,13890,,,,
126,653274.0,0.0,302.0,64,,,27,1800.0,,1,,,13893,,,,
127,653562.0,0.0,14390.0,64,,,1,18000.0,,1,,,13896,,,,
128,653617.0,0.0,307.0,64,,,16,1800.0,,1,,,18429,,,,
129,658633.0,0.0,2548.0,64,,,38,64500.0,,1,,,18433,,,,
130,658981.0,0.0,287.0,64,,,32,64800.0,,1,,,18437,,,,
131,661229.0,0.0,3806.0,64,,,50,64500.0,,1,,,18441,,,,
132,662796.0,0.0,64826.99999999988,64,,,4,64800.0,,1,,,13899,,,,
133,664468.0,0.0,143.0,128,,,81,10800.0,,1,,,18448,,,,
134,664898.0,0.0,58074.99999999988,64,,,1,64800.0,,1,,,13902,,,,
135,665386.0,0.0,302.0,64,,,16,1800.0,,1,,,13905,,,,
136,667115.0,0.0,309.0,64,,,16,1800.0,,1,,,13908,,,,
137,667886.0,0.0,277.0,64,,,1,2400.0,,1,,,13911,,,,
138,668596.0,0.0,715.0,64,,,1,2400.0,,1,,,13914,,,,
139,668645.0,0.0,416.0,64,,,16,1800.0,,1,,,13917,,,,
140,669401.0,0.0,336.0,64,,,16,1800.0,,1,,,13920,,,,
141,669446.0,0.0,182.0,64,,,16,1800.0,,1,,,13923,,,,
142,669599.0,0.0,842.0,64,,,32,2400.0,,1,,,13926,,,,
143,670019.0,0.0,167.0,64,,,16,1800.0,,1,,,13929,,,,
144,670042.0,0.0,301.0,64,,,16,1800.0,,1,,,13932,,,,
145,670636.0,0.0,330.0,64,,,32,2400.0,,1,,,13935,,,,
146,671461.0,0.0,855.0,64,,,32,2400.0,,1,,,13938,,,,
147,672327.0,0.0,319.0,64,,,16,1800.0,,1,,,13941,,,,
148,672431.0,0.0,340.0,64,,,32,2400.0,,1,,,13944,,,,
149,672948.0,0.0,797.0,64,,,32,2400.0,,1,,,13947,,,,
150,673296.0,0.0,379.0,64,,,16,1800.0,,1,,,13950,,,,
151,673798.0,0.0,0.09999999997671694,64,,,16,1800.0,,1,,,13953,,,,
152,673864.0,0.0,331.0,64,,,32,2400.0,,1,,,13956,,,,
153,673907.0,0.0,38.0,64,,,16,1800.0,,1,,,13959,,,,
154,674530.0,0.0,0.09999999997671694,64,,,48,1800.0,,1,,,18452,,,,
155,674689.0,0.0,0.09999999997671694,64,,,24,4800.0,,1,,,18456,,,,
156,674883.0,0.0,396.0,64,,,2,1800.0,,1,,,13962,,,,
157,675761.0,0.0,37.0,64,,,2,600.0,,1,,,18460,,,,
158,675846.0,0.0,38.0,64,,,4,600.0,,1,,,18464,,,,
159,675975.0,0.0,14696.0,64,,,11,36000.0,,1,,,18468,,,,
160,676149.0,0.0,5883.0,128,,,81,10800.0,,1,,,18471,,,,
161,676178.0,0.0,47.0,64,,,4,600.0,,1,,,18475,,,,
162,676289.0,0.0,3911.0,64,,,15,9000.0,,1,,,18479,,,,
163,676578.0,0.0,48.0,64,,,4,600.0,,1,,,18483,,,,
164,678396.0,0.0,11121.0,64,,,15,18000.0,,1,,,18487,,,,
165,680929.0,0.0,18334.0,64,,,15,21600.0,,1,,,18490,,,,
166,688262.0,0.0,14154.0,64,,,2,28500.0,,1,,,13965,,,,
167,688508.0,0.0,15439.0,64,,,1,18000.0,,1,,,13968,,,,
168,688521.0,0.0,60794.0,64,,,4,64500.0,,1,,,13971,,,,
169,690642.0,0.0,9665.0,64,,,11,36000.0,,1,,,13974,,,,
170,694333.0,0.0,465.0,64,,,32,64800.0,,1,,,13977,,,,
171,694413.0,0.0,1987.0,64,,,32,64800.0,,1,,,13980,,,,
172,700318.0,0.0,10210.0,64,,,11,36000.0,,1,,,18494,,,,
173,700639.0,0.0,911.0,64,,,32,64800.0,,1,,,18498,,,,
174,702943.0,0.0,129.0,64,,,2,1800.0,,1,,,18501,,,,
175,703160.0,0.0,59.0,64,,,2,1800.0,,1,,,18501,,,,
176,703445.0,0.0,223.0,64,,,64,3600.0,,1,,,13983,,,,
177,704670.0,0.0,341.0,64,,,1,3600.0,,1,,,13986,,,,
178,705671.0,0.0,266.0,64,,,1,3600.0,,1,,,13989,,,,
179,710503.0,0.0,1661.0,64,,,11,36000.0,,1,,,13991,,,,
180,712143.0,0.0,1662.0,64,,,11,36000.0,,1,,,18506,,,,
181,713788.0,0.0,1668.0,64,,,11,36000.0,,1,,,13993,,,,
182,715427.0,0.0,1740.0,64,,,11,36000.0,,1,,,13996,,,,
183,724251.0,0.0,160.0,64,,,16,1800.0,,1,,,13998,,,,
184,724630.0,0.0,173.0,64,,,32,1800.0,,1,,,14000,,,,
185,724939.0,0.0,323.0,64,,,16,1800.0,,1,,,14003,,,,
186,725561.0,0.0,359.0,64,,,16,1800.0,,1,,,14006,,,,
187,726021.0,0.0,335.0,64,,,16,1800.0,,1,,,14008,,,,
188,726531.0,0.0,380.0,64,,,32,1800.0,,1,,,14011,,,,
189,727021.0,0.0,176.0,64,,,16,1800.0,,1,,,14014,,,,
190,727528.0,0.0,687.0,64,,,8,64800.0,,1,,,13592,,,,
191,728987.0,0.0,651.0,64,,,8,64800.0,,1,,,13592,,,,
192,729694.0,0.0,59.0,64,,,8,64800.0,,1,,,13592,,,,
193,729746.0,0.0,163.0,64,,,8,64800.0,,1,,,13592,,,,
194,730567.0,0.0,497.0,64,,,8,64800.0,,1,,,13592,,,,
195,731943.0,0.0,9503.0,64,,,8,64800.0,,1,,,13592,,,,
196,735775.0,0.0,11576.0,64,,,1,57600.0,,1,,,14029,,,,
197,735827.0,0.0,284.0,128,,,100,2700.0,,1,,,14032,,,,
198,736042.0,0.0,12358.0,64,,,1,57600.0,,1,,,14035,,,,
199,736252.0,0.0,11294.0,64,,,1,57600.0,,1,,,14038,,,,
200,736570.0,0.0,57621.0,64,,,1,57600.0,,1,,,14041,,,,
201,737565.0,0.0,16057.0,64,,,1,18000.0,,1,,,14044,,,,
202,742701.0,0.0,46.0,64,,,4,600.0,,1,,,14047,,,,
203,743081.0,0.0,50.0,64,,,4,600.0,,1,,,14049,,,,
204,743261.0,0.0,49.0,64,,,4,600.0,,1,,,14052,,,,
205,743392.0,0.0,49.0,64,,,4,600.0,,1,,,14055,,,,
206,743486.0,0.0,50.0,64,,,4,600.0,,1,,,14058,,,,
207,743663.0,0.0,56.0,64,,,4,600.0,,1,,,14061,,,,
208,743706.0,0.0,667.0,64,,,64,3600.0,,1,,,14064,,,,
209,743790.0,0.0,57.0,64,,,4,600.0,,1,,,14066,,,,
210,744023.0,0.0,97.0,64,,,4,600.0,,1,,,14068,,,,
211,744252.0,0.0,100.0,64,,,4,600.0,,1,,,14070,,,,
212,744749.0,0.0,31.0,64,,,2,1800.0,,1,,,13962,,,,
213,745118.0,0.0,673.0,64,,,64,1800.0,,1,,,14073,,,,
214,749690.0,0.0,9532.0,64,,,8,64800.0,,1,,,13592,,,,
215,750402.0,0.0,58084.0,64,,,4,64800.0,,1,,,14076,,,,
216,750719.0,0.0,423.0,64,,,2,1800.0,,1,,,14093,,,,
217,767070.0,0.0,289.0,64,,,32,64800.0,,1,,,14078,,,,
218,767401.0,0.0,798.0,64,,,32,64800.0,,1,,,14081,,,,
219,768967.0,0.0,427.0,64,,,32,64800.0,,1,,,18510,,,,
220,769671.0,0.0,788.0,64,,,32,64800.0,,1,,,14084,,,,
221,769963.0,0.0,64.0,64,,,4,3600.0,,1,,,18520,,,,
222,770574.0,0.0,426.0,64,,,32,64800.0,,1,,,18524,,,,
223,771302.0,0.0,64835.0,64,,,32,64800.0,,1,,,14087,,,,
224,776280.0,0.0,29058.0,64,,,63,57600.0,,1,,,14090,,,,
225,781770.0,0.0,375.0,64,,,2,900.0,,1,,,14093,,,,
226,783245.0,0.0,32.0,64,,,8,21600.0,,1,,,14096,,,,
227,783624.0,0.0,304.0,64,,,8,21600.0,,1,,,14099,,,,
228,784168.0,0.0,21629.0,64,,,8,21600.0,,1,,,14099,,,,
229,784765.0,0.0,1226.0,64,,,1,18000.0,,1,,,14103,,,,
230,789290.0,0.0,167.0,64,,,1,57600.0,,1,,,14106,,,,
231,789404.0,0.0,186.0,64,,,1,57600.0,,1,,,14109,,,,
232,789496.0,0.0,200.0,64,,,1,57600.0,,1,,,14111,,,,
233,789914.0,0.0,188.0,64,,,1,57600.0,,1,,,14114,,,,
234,790054.0,0.0,163.0,64,,,1,57600.0,,1,,,14117,,,,
235,790101.0,0.0,197.0,64,,,1,57600.0,,1,,,14120,,,,
236,807488.0,0.0,8023.0,64,,,8,64800.0,,1,,,13592,,,,
237,808329.0,0.0,43.0,64,,,4,900.0,,1,,,14125,,,,
238,816636.0,0.0,343.0,64,,,32,1800.0,,1,,,14128,,,,
239,817954.0,0.0,51.0,64,,,2,64800.0,,1,,,14131,,,,
240,818634.0,0.0,113.0,64,,,32,1800.0,,1,,,14133,,,,
241,818881.0,0.0,113.0,64,,,32,1800.0,,1,,,14136,,,,
242,819048.0,0.0,359.0,64,,,32,1800.0,,1,,,14139,,,,
243,821433.0,0.0,57498.0,64,,,4,64800.0,,1,,,14142,,,,
244,821568.0,0.0,205.0,64,,,2,600.0,,1,,,14145,,,,
245,821574.0,0.0,205.0,64,,,2,600.0,,1,,,14148,,,,
246,822311.0,0.0,23.0,64,,,1,1800.0,,1,,,18531,,,,
247,822371.0,0.0,112.0,64,,,32,1800.0,,1,,,18535,,,,
248,822557.0,0.0,87.0,64,,,32,1800.0,,1,,,18539,,,,
249,822685.0,0.0,55.0,64,,,32,3600.0,,1,,,18543,,,,
250,822821.0,0.0,2179.0,64,,,32,3600.0,,1,,,18546,,,,
251,822831.0,0.0,46.0,64,,,32,1800.0,,1,,,18549,,,,
252,823038.0,0.0,74.0,64,,,32,1800.0,,1,,,18552,,,,
253,823115.0,0.0,381.0,64,,,32,1800.0,,1,,,18556,,,,
254,823571.0,0.0,358.0,64,,,32,1800.0,,1,,,18559,,,,
255,824528.0,0.0,95060.99999999988,64,,,8,64800.0,,1,,,13592,,,,
256,825285.0,0.0,20332.0,64,,,1,57600.0,,1,,,18563,,,,
257,825643.0,0.0,1336.0,64,,,32,3600.0,,1,,,18567,,,,
258,825930.0,0.0,113.0,64,,,1,57600.0,,1,,,18571,,,,
259,825952.0,0.0,1492.0,64,,,1,21600.0,,1,,,18575,,,,
260,825971.0,0.0,130.0,64,,,1,57600.0,,1,,,18578,,,,
261,827065.0,0.0,3383.0,64,,,32,3600.0,,1,,,18582,,,,
262,827246.0,0.0,111.0,64,,,1,57600.0,,1,,,18586,,,,
263,827378.0,0.0,37309.0,64,,,1,57600.0,,1,,,18590,,,,
264,827522.0,0.0,125.0,64,,,1,57600.0,,1,,,18594,,,,
265,827775.0,0.0,5975.0,64,,,1,57600.0,,1,,,18598,,,,
266,827833.0,0.0,4572.0,64,,,1,57600.0,,1,,,18602,,,,
267,828709.0,0.0,314.0,64,,,4,7200.0,,1,,,14099,,,,
268,829129.0,0.0,2091.0,64,,,4,21600.0,,1,,,14099,,,,
269,829950.0,0.0,0.09999999997671694,64,,,32,3600.0,,1,,,18612,,,,
270,829971.0,0.0,112.0,64,,,48,1800.0,,1,,,18615,,,,
271,830638.0,0.0,1839.0,64,,,48,1800.0,,1,,,18619,,,,
272,831299.0,0.0,104.0,64,,,4,3600.0,,1,,,14099,,,,
273,831662.0,0.0,15878.0,64,,,4,21600.0,,1,,,14099,,,,
274,832355.0,0.0,100.0,64,,,64,2400.0,,1,,,14153,,,,
275,832384.0,0.0,54.0,64,,,32,2400.0,,1,,,14155,,,,
276,832471.0,0.0,37.0,64,,,48,3600.0,,1,,,18629,,,,
277,832474.0,0.0,40.0,64,,,16,2400.0,,1,,,14157,,,,
278,832503.0,0.0,1479.0,64,,,8,3000.0,,1,,,14159,,,,
279,832535.0,0.0,32.0,64,,,4,3000.0,,1,,,14162,,,,
280,832558.0,0.0,4073.0,64,,,48,5400.0,,1,,,18633,,,,
281,832565.0,0.0,2068.0,64,,,2,3000.0,,1,,,14165,,,,
282,832619.0,0.0,0.09999999997671694,64,,,44,5400.0,,1,,,18637,,,,
283,832711.0,0.0,43.0,64,,,16,1200.0,,1,,,14167,,,,
284,832737.0,0.0,211.0,64,,,16,1200.0,,1,,,14169,,,,
285,832759.0,0.0,38.0,64,,,16,2400.0,,1,,,14171,,,,
286,832808.0,0.0,47.0,64,,,2,1200.0,,1,,,14173,,,,
287,832835.0,0.0,2070.0,64,,,2,3000.0,,1,,,14176,,,,
288,832863.0,0.0,46.0,64,,,4,1200.0,,1,,,14179,,,,
289,832884.0,0.0,32.0,64,,,4,3000.0,,1,,,14181,,,,
290,832925.0,0.0,47.0,64,,,8,1200.0,,1,,,14183,,,,
291,832947.0,0.0,312.0,64,,,8,2400.0,,1,,,14185,,,,
292,832983.0,0.0,1473.0,64,,,8,3000.0,,1,,,14187,,,,
293,833122.0,0.0,50.0,64,,,32,2400.0,,1,,,14189,,,,
294,833290.0,0.0,91.0,64,,,64,1200.0,,1,,,14191,,,,
295,833341.0,0.0,50.0,64,,,32,1200.0,,1,,,14193,,,,
296,833366.0,0.0,331.0,64,,,32,1200.0,,1,,,14195,,,,
297,833504.0,0.0,959.0,64,,,4,21600.0,,1,,,18641,,,,
298,836703.0,0.0,0.09999999997671694,64,,,48,7200.0,,1,,,18645,,,,
299,836740.0,0.0,65.0,64,,,32,14400.0,,1,,,18649,,,,
300,836814.0,0.0,12402.0,64,,,32,14400.0,,1,,,18653,,,,
301,837305.0,0.0,124.0,64,,,2,1200.0,,1,,,14197,,,,
302,837319.0,0.0,104.0,64,,,2,1200.0,,1,,,14199,,,,
303,837359.0,0.0,106.0,64,,,2,1200.0,,1,,,14201,,,,
304,837373.0,0.0,64.0,64,,,4,1200.0,,1,,,14203,,,,
305,837384.0,0.0,105.0,64,,,4,1200.0,,1,,,14206,,,,
306,837389.0,0.0,106.0,64,,,4,1200.0,,1,,,14208,,,,
307,839360.0,0.0,103.0,64,,,2,1200.0,,1,,,14210,,,,
308,839368.0,0.0,62.0,64,,,4,1200.0,,1,,,14212,,,,
309,839463.0,0.0,55.0,64,,,8,1200.0,,1,,,14214,,,,
310,839468.0,0.0,497.0,64,,,8,1200.0,,1,,,14216,,,,
311,839473.0,0.0,107.0,64,,,8,1200.0,,1,,,14218,,,,
312,839498.0,0.0,47.0,64,,,16,1200.0,,1,,,14220,,,,
313,839503.0,0.0,165.0,64,,,16,1200.0,,1,,,14222,,,,
314,839509.0,0.0,112.0,64,,,16,1200.0,,1,,,14225,,,,
315,839546.0,0.0,54.0,64,,,32,1200.0,,1,,,14227,,,,
316,839554.0,0.0,122.0,64,,,32,1200.0,,1,,,14229,,,,
317,839562.0,0.0,2136.0,64,,,32,2400.0,,1,,,14232,,,,
318,839576.0,0.0,90.0,64,,,64,1200.0,,1,,,14235,,,,
319,839582.0,0.0,114.0,64,,,64,1200.0,,1,,,14238,,,,
320,839587.0,0.0,269.0,64,,,64,1200.0,,1,,,14241,,,,
321,840194.0,0.0,47.0,64,,,4,1200.0,,1,,,14244,,,,
322,840240.0,0.0,38.0,64,,,4,3000.0,,1,,,14247,,,,
323,840270.0,0.0,44.0,64,,,16,1200.0,,1,,,14250,,,,
324,840299.0,0.0,212.0,64,,,16,3000.0,,1,,,14253,,,,
325,840332.0,0.0,60.0,64,,,16,3600.0,,1,,,14256,,,,
326,840381.0,0.0,47.0,64,,,32,3000.0,,1,,,14259,,,,
327,840617.0,0.0,88.0,64,,,2,1200.0,,1,,,14262,,,,
328,841203.0,0.0,62.0,64,,,4,1200.0,,1,,,14265,,,,
329,841621.0,0.0,2541.0,64,,,32,3600.0,,1,,,14268,,,,
330,842026.0,0.0,72.0,64,,,64,1200.0,,1,,,14271,,,,
331,842056.0,0.0,154.0,64,,,64,1200.0,,1,,,14274,,,,
332,842086.0,0.0,70.0,64,,,64,3000.0,,1,,,14277,,,,
333,843552.0,0.0,2337.0,64,,,32,64800.0,,1,,,14280,,,,
334,843673.0,0.0,62.0,64,,,8,1200.0,,1,,,14283,,,,
335,845024.0,0.0,37996.0,64,,,1,57600.0,,1,,,14286,,,,
336,845045.0,0.0,16542.0,64,,,1,57600.0,,1,,,14289,,,,
337,845627.0,0.0,10132.0,64,,,1,57600.0,,1,,,18655,,,,
338,846197.0,0.0,46.0,64,,,16,1200.0,,1,,,14292,,,,
339,846218.0,0.0,166.0,64,,,16,1200.0,,1,,,14295,,,,
340,848867.0,0.0,47.0,64,,,32,3600.0,,1,,,18658,,,,
341,849016.0,0.0,3635.0,64,,,32,3600.0,,1,,,18662,,,,
342,849450.0,0.0,452.0,64,,,8,7200.0,,1,,,14298,,,,
343,850353.0,0.0,43248.0,64,,,63,43200.0,,1,,,18666,,,,
344,852708.0,0.0,95.0,64,,,48,5400.0,,1,,,18670,,,,
345,852801.0,0.0,1449.0,64,,,48,5400.0,,1,,,18674,,,,
346,854322.0,0.0,59.0,64,,,48,3600.0,,1,,,18678,,,,
347,854453.0,0.0,65142.99999999988,64,,,48,3600.0,,1,,,18682,,,,
348,855869.0,0.0,0.09999999997671694,64,,,64,5400.0,,1,,,18686,,,,
349,857145.0,0.0,256.0,64,,,1,900.0,,1,,,14301,,,,
350,857230.0,0.0,182.0,64,,,2,900.0,,1,,,14304,,,,
351,857593.0,0.0,181.0,64,,,2,900.0,,1,,,14307,,,,
352,857696.0,0.0,38541.0,64,,,1,57600.0,,1,,,18690,,,,
353,857877.0,0.0,24.0,64,,,1,3600.0,,1,,,14312,,,,
354,858162.0,0.0,13584.0,64,,,1,18000.0,,1,,,14315,,,,
355,860654.0,0.0,105.0,64,,,43,64800.0,,1,,,14318,,,,
356,861020.0,0.0,199.0,64,,,43,64800.0,,1,,,14321,,,,
